id,title,key
1286,基于机器学习的心电信号识别分类算法研究及软件实现,进行 数据 分类 检测 采用 波 电信号 心血管 心 软件
1287,基于微博大数据与机器学习算法的旅游景点推荐方法研究,景点 推荐 旅游 方法 数据 预测 游客 rfpap 利用 算法
1288,基于机器学习的海洋平台在线损伤识别研究,方法 学习 进行 损伤 识别 海洋 结构 系统 数据 平台
1289,基于纹理识别和深度卷积神经网络的高强钢材料显微组织识别,分类 组织 汽车 进行 模型 马氏体 人员 特征向量 效果 深度
1290,覆盖件模具斜楔零件智能数控编程系统关键技术研究,算法 加工 制造 识别 特征 数控 研究 模具 上 学习
1291,基于机器学习的冷轧机轧制过程建模研究,网络 轧制 模型 学习 使用 建模 深度 梯度 进行 力
1292,虚拟试衣型号推荐技术研究及应用,技术 用户 人体 虚拟 试衣 推荐 模型 数据 型号 衣服
1293,基于机器学习的空气质量分析和预测方法研究,空气质量 分析 预测 气象 环境 方法 因素 特征 关系 模型
1294,基于模型预测控制和机器学习算法的空调优化控制方法,空调 控制 进行 温度 用户 模型 变频空调 方法 利用 关注
1295,基于高光谱成像技术的大米产地鉴别研究,elm 模型 方法 数据 mds 准确率 光谱 输入 高 分析
1296,柔性多维度触觉感知装置设计与实验研究,触觉 系统 感知 实验 进行 研究 设计 多维度 理论 采集
1297,基于机器学习的型材滚弯成型回弹预测方法研究,回弹 成型 曲率 进行 分析 方法 研究 参数 关系 模具
1298,铁路工务作业远程监控系统应用技术研究,行为 进行 作业 监控 分析 系统 铁路 设计 人员 需求
1299,基于学习的智能车车道保持与换道行为研究,模型 换道 车辆 学习 驾驶 车道 执行 研究 驾驶员 提高
1300,基于机器学习的建筑工程质量验收规范信息抽取研究,信息 抽取 规范 人工 模型 规则 方法 约束 验收 学习
1301,基于机器学习的钢筋锈蚀无损检测数据的有效传感器融合,锈蚀 数据 钢筋 算法 检测 混凝土 方法 传感器 实验 测量
1302,基于集成学习的居民建筑能耗预测及模型优化,数据 模型 变量 算法 建筑 进行 采用 能耗 预测 学习
1303,基于加权组合与核密度估计的电力负荷预测方法研究,预测 误差 负荷 区间 组合 进行 模型 休息日 选取 预测值
1304,健康问答社区主题识别和情感分析研究,进行 主题 情感 疾病 分类 患者 占 算法 内容 糖尿病
1305,基于网络拓扑信息的疾病miRNA预测算法研究,疾病 网络 算法 预测 信息 mirna 关系 研究 方法 连接
1306,基于人体生理数据的血压预测分析方法研究,方法 血压 预测 树 时间 回归 特征 算法 属性数据 测量
1307,机器学习在人体血压预测和心律异常分类的应用研究,血压 特征 方法 分类 分析 进行 学习 模型 人体 方式
1308,基于机器学习的镇静状态分类研究,麻醉 特征 方法 状态 抑制 监测 意识 分类 识别 指标
1309,静脉麻醉的闭环控制系统设计与研究,麻醉 指标 实现 控制 系统 指数 问题 临床 手术 设计
1310,基于机器学习的大于胎龄儿的预测及分型,数据 儿 模型 特征 进行 样本 分型 相关 预测 学习
1311,基于三维混合特征和机器学习的肺结节影像智能诊断方法,诊断 肺 结节 图像 分割 特征 进行 算法 方法 提出
1312,基于专家辅助的英语作文自动评分系统设计与实现,评卷 英语 评分 作文 实际 方法 评分标准 有助于 无纸化 满足
1313,GBR等六种回归模型研究数字货币的多因子套利,因子 回归 模型 收益率 多因子 数据 货币 gbr 研究 集内
1314,多跳无线传感器网络冲突识别机制研究,冲突 机制 错误 进行 传输 数据包 隐藏 网络 性能 混合
1315,基于机器学习的自动发音检错系统研究,发音 学习 检错 进行 模型 学习者 结合 语言 分类 采用
1316,基于机器学习的基站空调运维及用能调度管理平台的设计与实现,进行 基站 预测 数据 空调 通信 模式 方法 提出 模型
1317,加密Wi-Fi环境下视频采集设备的流量识别技术研究,研究 特征 加密 识别 流量 通信 设备 视频 出 分类器
1318,基于机器学习的光谱识别与带内OSNR监测,信号 光 识别 进行 光谱 超 osnr 调制 光纤通信 具有
1319,基于机器学习的TFT-LCD质量预测方法研究,进行 算法 方法 工业 预测 数据 质量 传统 学习 技术
1320,基于统计方法与深度学习的Webshell检测模型研究与实现,webshell 检测 研究 进行 web 攻击 模型 上 编码 方法
1321,基于机器学习的可学习哈希索引研究,数据 学习 模型 索引 方法 利用 查询 机器 构建 检索
1322,基于HOG特征和多分类器集成学习方法对行人检测的研究,检测 分类器 行人 特征 方法 进行 技术 算法 利用 学习
1323,基于Bi-LSTM+CRF的医学影像报告结构化系统设计与实现,影像 设计 结构化 文本 模型 报告 医疗 机器 进行 研究
1324,图片多标签分类上的类别不平衡问题研究,样本 类别 上 噪声 分类 分类器 方案 推断 问题 倾向
1325,基于位置密度与距离特征的差分隐私推理攻击研究,数据 位置 方法 攻击 用户 样本 对应 特征 移动 阈值
1326,基于逆向工程及机器学习的Android应用漏洞检测技术研究,漏洞 检测 android 进行 技术 算法 系统 问题 应用 做
1327,基于生成式对抗网络的图像标注方法研究,模型 标注 图像 数目 输出 性能 数据 实验 词汇量 向量
1328,基于特征选择和集成学习的入侵检测技术研究,数据 算法 检测 入侵 特征选择 实验 使用 进行 学习 网络
1329,基于机器学习算法的高速公路交通事件检测研究,算法 高速公路 数据 检测 事件 方法 模型 交通 实验 问题
1330,基于深度森林的交通标志识别算法研究,交通标志 进行 研究 算法 汽车 特征 方法 识别 区域 相关
1331,光声成像在骨质疏松诊断中的研究,骨质 频谱 光声 方法 cnn 进行 变化趋势 变化 老年 对比
1332,基于顶端排序与深度模型的基本面量化方法,模型 量化 进行 抽取 方法 实现 策略 公告 公司 得到
1333,基于深度学习的专业领域术语识别系统设计与实现,术语 提取 模型 识别 文献 专业 技术 传统 统计学 文本
1334,产品评论文本的情感分析方法研究,情感 分类 方法 学习 研究 模型 信息 评论 向量 算法
1335,智能电能表故障集成分类方法研究,属性 分类 电能表 方法 进行 信息 学习 数据 故障 智能
1336,基于深度学习的医学影像变化检测算法研究,方法 特征 深度 变化检测 变化 进行 图像 医学 学习 医学影像
1337,D2D网络中基于强化学习的路由选择与资源分配算法研究,算法 网络 问题 学习 d2d 动态 资源分配 解决 技术 信道
1338,基于三轴加速度计的人体活动识别,方法 数据 传感器 活动 识别 卷积 融合 准确率 研究 解决
1339,基于主题的文本细粒度情感分析与应用,情感 方面 词 分析 提出 进行 策略 使用 评论 实验
1340,基于卷积神经网络的分期购物用户逾期还款概率预测,预测 模型 特征 数据 进行 用户 建立 神经网络 资金 消费者
1341,面向交通信息服务的对话生成方法研究,对话 用户 应用 模型 内容 文本 人机对话 意图 识别 生成
1342,基于突变的高效缺陷定位方法研究,缺陷 程序 方法 软件 突变 定位 测试 语句 进行 工具
1343,融合多源异构数据的推荐模型与系统,用户 推荐 数据 信息 融合 学习 相关 特征 模型 系统
1344,基于强化学习的多路径传输控制协议优化,mptcp 网络 吞吐量 链路 传输 拥塞 时延 子流 优化 问题
1345,基于深度模型和谱方法的多因子选股策略研究,模型 选股 投资 相似 方法 应用 股票 组合 中 距离
1346,电商平台客户流失预警分析及应用研究,客户 电商 模型 物流 影响 平台 流失 因素 企业 市场
1347,基于数据挖掘的交通信息预测机制研究,预测 模型 交通 进行 算法 sarima 数据 车辆 情况 回归
1348,面向大数据的电梯工况智能分析系统的设计与实现,电梯 数据 算法 进行 模型 分析 运行 系统 传感器 需求
1349,基于k-means算法的WiFi用户行为分析系统设计与实现,进行 wifi 分析 用户 行为 算法 数据 研究 模块 地点
1350,基于流量的WSN入侵检测方法研究,检测 模型 wsn 进行 方法 入侵 算法 流量 中 计算
1351,基于机器学习的新闻分类系统研究与实现,分类 信息 系统 新闻 领域 技术 推荐 平台 python 文本
1352,智能机器外呼系统的设计与实现,问题 系统 意图 技术 业务 用户 呼 智能 使用 实际
1353,基于改进SVM算法的大规模中文网站分类系统实现,分类 算法 svm 样本 数据 网站 进行 测试 系统 参数
1354,基于机器学习的软件缺陷预测方案研究,特征 预测 软件 方案 提出 进行 auc 学习 软件缺陷 缺陷
1355,基于安全多方计算的聚类算法统一框架的设计与实现,算法 聚类 计算 实现 数据 应用 框架 部署 基础 配置
1356,针对神经网络的图像对抗样本生成及应用研究,图像 攻击 算法 样本 神经网络 研究 对抗 生成 模型 方法
1357,基于摘要的论文分类与推荐模型的研究与实现,论文 研究 模型 分类 特征 问题 方法 系统 实现 推荐
1358,代价敏感的多分类恶意网页识别系统研究与实现,网页 特征 恶意软件 进行 分类 提出 系统 恶意 性能 误
1359,基于最大似然估计的众包质量控制优化方法研究,工人 任务 质量 估计 方法 能够 模型 包 平台 众包
1360,基于机器学习方法的动态日内成交量比例预测的VWAP算法,成交量 方法 vwap 交易 收益率 模型 数据 算法 使用 期货
1361,结合Relief算法基于神经网络与支持向量机的股价指数预测研究,预测 方法 投资 股价 价格 涨跌 svm 市场 relief 提高
1362,深度森林在股指涨跌预测和投资策略中的应用,模型 预测 应用 金融 投资者 收益 股指 分类 择 学习
1363,一种结合图像质量评估和图像增强的指静脉识别方法,image finger quality proposed fvr recognition method biometric performance vein
1364,高速公路收费站车流量预测以及人力资源调度与优化,预测 模型 数据 进行 交通 实验 融合 交通流 高速公路 收费员
1365,视频内容理解研究与应用,视频 聚类 数据 理解 应用 实验 关键帧 技术 模型 利用
1366,基于LSTM的风机发电量预测研究,预测 进行 数据 风电 lstm 风 电网 模型 发展 天气
1367,基于阴道菌群构成变化的外阴阴道假丝酵母菌病复发风险预测模型构建,复发 进行 vvc 阴道 研究 菌群 rvvc 患者 治疗 信息
1368,基于差异基因共表达网络筛选阿尔兹海默症生物标志物,ad 进行 得到 中 生物 患者 网络 基因 研究 标志物
1369,无线视频用户感知质量评价模型的研究,评估 质量 模型 用户 qoe 无线 研究 视频 业务 影响
1370,基于机器学习的Massive MIMO检测技术研究,检测 网络 massive 简化 进行 技术 能够 mimo 学习 提升
1371,基于深度学习的数字信号调制识别研究,算法 调制 信号 研究 特征 技术 学习 识别 降噪 累积
1372,基于近似计算的GPU并行度提升方法,寄存器 gpu 程序 计算 应用 需求 近似计算 方案 性能 设计
1373,基于文本分析的在线图书评论质量研究,评论 进行 质量 平台 方法 研究 用户 分析 有用 图书
1374,基于深度强化学习的目标识别研究,模型 识别 研究 进行 学习 目标 图像 领域 特征 传统
1375,勒索软件追踪溯源技术研究,软件 攻击者 溯源 攻击 技术 分析 对抗 数据 生命周期 信息
1376,基于RNN结构深度学习系统的白盒自动化测试方法的研究,学习 输入 深度 rnn 测试 训练 研究 人 系统 应用
1377,云环境下移动智能终端入侵检测方法研究,技术 检测 数据 方法 入侵 计算 采用 移动 中 特征选择
