id,title,key
1182,基于品牌社群划分的个性化商品推荐方法研究,用户 推荐 商品 进行 信息 评分 系统 个性化 问题 品牌
1183,基于神经网络模型的文本语义通顺度计算研究,模型 文本 语义 进行 句子 数据 问题 研究 批改 神经网络
1184,在线学习社区学习者学业成绩预测系统的设计与实现,预测 学习 学业成绩 学习者 数据 进行 实现 社区 课程 功能
1185,基于CNN和BLSTM特征融合的情感分析研究,情感 分析 数据 文本 评论 研究 特征 模型 网络 提取
1186,自然语言处理—中文词和短文本向量化的研究,文本 中文 模型 语义 学习 量化 方法 处理 语言 空间
1187,基于弱监督和注意机制神经网络的生物实体关系抽取研究,抽取 关系 模型 信息 生物医学 进行 数据 语义 机制 注意
1188,基于文本挖掘的学术文献内容智能识别方法研究,文本 研究 数据 学术 文献 处理 文档 方法 算法 实现
1189,基于文本挖掘与排序学习的内容推荐系统设计与实现,推荐 用户 系统 商品 文本 模型 计算 算法 排序 实现
1190,基于社交网络分析的用户群情感倾向研究,情感 用户 分析 网络 节点 信息 用户群 标签 得到 社交
1191,基于深度学习的不文明文本过滤方法研究,文本 神经网络 卷积 模型 网络 数据 构建 网络平台 特征 分类
1192,基于GAN的不平衡数据增强算法及其应用研究,数据 分类 算法 平衡 增强 学习 进行 分类器 样本 图像
1193,结合注意力机制与长短期记忆网络的中文事件抽取方法研究,事件 抽取 信息 元素 人们 角色 研究 中文 方法 分类
1194,基于集成学习的目标感知与应用,感知 集成 方案 学习 目标 性能 提出 图像 网络 溯源
1195,基于生成对抗网络的人脸遮挡图像修复方法研究,图像 人脸 修复 遮挡 生成 网络 进行 结构 信息 判别
1196,基于BiGRU-CapsNet模型的文本分类研究,文本 分类 模型 网络 进行 信息 领域 实验 分析 发展
1197,基于多元方法的游客情感分类挖掘技术研究,情感 游客 旅游 分类 方法 研究 数据 技术 学习 文本
1198,基于N-Gram的SQL注入检测研究,注入 检测 语句 距离 序列 特征向量 特征 方法 提出 攻击
1199,基于TF-IDF和BiGRU神经网络的SQL注入攻击检测研究,攻击 注入 检测 语句 方法 应用程序 用户 进行 特征词 问题
1200,稀疏资源条件下的藏汉机器翻译研究,机器翻译 研究 藏汉 模型 神经网络 翻译 数据 回译 方法 分词
1201,隐朴素贝叶斯在情感分类中的应用研究,情感 分类 进行 使用 词典 研究 方法 处理 文本 数据
1202,基于谱特征分析和卡方检验的特征选择方法研究,特征 方法 数据 相关性 分类 监督 检验 使用 类别 评价
1203,基于AdaBoost和ELM的语音情感识别研究,情感 分类 识别 模型 进行 语音 实验 分别 正确率 学习
1204,基于知识图谱的教学资源推荐方法研究,推荐 学习者 知识 学习 算法 资源 图谱 实体 教学资源 进行
1205,神经网络中的隐私保护研究,神经网络 保护 协议 数据 卷积 训练 图像 感知器 已经 处理
1206,基于应用分类的安卓恶意应用检测模型,应用 检测 模型 恶意 权限 分类 系统 模块 可信 移动
1207,回归学习问题中的隐私保护方案研究,模型 学习 回归 实现 进行 问题 算法 协议 给出 计算
1208,面向不平衡电商评论文本的改进朴素贝叶斯分类模型研究,模型 样本 分类 进行 数据 平衡 电商 文本 评论 数量
1209,基于统计与机器学习的棋盘格角点检测算法研究,格角点 棋盘 检测 提出 噪声 算法 采样 分布 响应值 图像
1210,面向群体用户的情感趋势预测方法研究,情感 用户 趋势 模型 预测 群体 特征词 评论 权重 算法
1211,面向移动设备的图像分类任务功耗优化研究,模型 分类 图像 移动 任务 策略 推理 执行 边缘 部署
1212,基于情感分析和特征过滤的主题提取方法研究,模型 主题 情感 文本 方法 提取 数据 分析 进行 技术
1213,基于专家知识和深度学习的领域术语网络模型构建,知识 专家 网络 技术 术语 模型 得到 学习 数据 领域
1214,基于语义分析的源码缺陷预测系统,源码 语义 特征 预测 进行 软件 模型 领域 缺陷 软件缺陷
1215,基于改进MTCNN模型的人脸检测与面部关键点定位,人脸 检测 关键点 定位 模型 图像 进行 系统 人脸识别 数据
1216,面向互动展示的深度学习检测识别系统设计与实现,检测 目标 识别 物块 数据 识别系统 样本 控件 展示 系统
1217,基于改进注意力机制的短文本情感分析研究,文本 特征 情感 分析 方面 权重 语义 进行 算法 数据
1218,基于分布式优化的移动边缘计算任务调度和设备协同算法研究,计算 边缘 设备 问题 移动 协同 算法 进行 服务器 分布式
1219,基于深度学习的Webshell检测技术研究,模型 检测 对抗 攻击 数据 特征 实验 服务器 学习 词袋
1220,隐藏服务内容分类研究,服务 隐藏 分类 方法 法律 非法活动 研究 使用 数据 类别
1221,面向佯攻的虚实攻击链构造及检测方法的研究与实现,攻击 虚实 佯攻 检测 阶段 方法 构造 特殊 研究 目的
1222,智慧协同网络中基于机器学习的DDoS攻击防御机制设计实现,协同 网络 攻击 防御 实现 设计 检测 防御机制 互联网 网络体系
1223,基于非平行支持向量机的多分类算法,问题 向量 分类 算法 支持 参数 数值 数据 求解 解决
1224,基于非平行支持向量机的顺序回归算法,顺序 回归 支持 问题 向量 平行 约束 分类 算法 减少
1225,基于支持向量机的PU问题分类算法,分类 问题 标签 数据 支持 进行 向量 大量 具有 机器
1226,个人信贷领域的用户画像建模与逾期识别集成算法研究,用户 算法 模型 画像 细分 评价 数据 信贷 集成 识别
1227,极限学习机在分类问题中的应用与研究,数据 信息 学习 极限 分类 学习机 问题 权重 样本 算法
1228,面向多标记分类的主动学习算法研究,标记 实例 算法 选择 分类 学习 使用 分类器 分离 问题
1229,针对DQN在路径规划应用中的对抗性样本生成及预测研究,对抗性 样本 应用 算法 寻路 路径 进行 预测 模型 强化
1230,基于信息熵的限制玻尔兹曼机稀疏化方法研究,数据 稀疏 计算 方法 输入 激活 工作 模型 特征 神经
1231,基于标签依赖关系的多标签分类方法,标签 依赖 关系 矩阵 学习 分类 数据 模型 缺失 主题
1232,基于Φ-OTDR分布式光纤传感系统扰动信号的分类算法及实现,扰动 识别 信号 事件 分类 传感 数据 光纤 进行 检测
1233,基于0-1损失的支持向量机分类器,模型 向量 支持 数据 损失 技术 算法 分类 求解 间隔
1234,分类器评价指标MCC、CEN和ACC的比较研究,评价 分类器 分类 指标 性能 比较 问题 具有 进行 程度
1235,集成学习算法在个人信用评估中的应用,算法 模型 进行 评估 分类 集成 学习 信用 客户 经济
1236,南昌市房价时空分布特征及驱动因素分析,房价 因素 影响 空间 特征 时空 分布 区域 预测 模型
1237,几类财务危机预警模型比较研究,企业 模型 指标 财务 进行 组合 能力 影响 预警 数据
1238,在线虚假评论对消费者购买行为影响研究,评论 消费者 虚假 购买 研究 影响 行为 意愿 识别 程度
1239,基于领域情感分析的潜在客户识别方法研究,情感 客户 词典 领域 研究 识别 构建 方法 媒体 主题
1240,基于关联分析和判别分析的食品网购订单的研究,评论 情感 分类 数据 菜品 食品 商家 人们 进行 方法
1241,关于酒店评论情感倾向的统计分析,数据 商品 信息 情感 进行 评论 消费者 酒店 了解 评价
1242,基于几种常见模型的P2P网贷借款人信用风险控制对比研究,信用风险 网贷 借款人 模型 信息 评估 发展 平台 风险 指标
1243,基于Spark平台的互联网信贷风控研究,风险 数据 审核 金融 发展 控制 不断 互联网 进行 用户
1244,基于随机森林的兴农卡农户用信预测模型及应用研究,农户 预测 模型 业务 提供 经营 信息 兴农 产品 种植
1245,基于迁移学习的工业过程故障诊断方法研究与实现,目标 学习 源域 迁移 数据 方法 提出 分布 网络 设备
1246,采用网络表示学习的多源社交媒体事件分类,学习 事件 进行 数据 表示 算法 社交 媒体 网络 网络拓扑
1247,生物医学本体支持的元数据异质性研究与标准化应用,数据 元素 模型 数据库 异质性 实现 整合 研究 通用 语义
1248,致密气储层测井综合评价方法研究,储层 测井 致密 研究 综合 评价 学习 流体 开展 方法
1249,基于地质语义模型和机器学习的成矿远景区预测,地质 数据 预测 景区 成矿 实现 地质矿产 模型 文本 构建
1250,安宁河冕宁至西昌段滑坡发育特征及危险性评价,评价 危险性 发育 区域 斜坡 单体 具有 控制 进行 密度
1251,机器学习支持下多源遥感数据的岩性分类研究,数据 遥感 信息 模型 分类 岩性 方法 研究 协同 植被
1252,基于数据驱动的机器学习水体提取算法研究,水体 进行 影像 提取 信息 地表水 光谱信息 变化 算法 分类
1253,基于机器学习的SD气田储量和产量预测算法研究,预测 气田 利用 折算 学习 储量 数据 机器 生产 研究
1254,基于视觉纹理及机器学习的木板识别研究,木板 识别 纹理 进行 图像 方法 神经网络 卷积 采集 实际
1255,基于机器学习的高光谱图像恢复算法研究,光谱 图像 利用 数据 应用 得到 空间 恢复 算法 噪声
1256,面向起重机远程监控的NB-IoT系统设计,起重机 进行 监控 采用 设计 联网 远程 监测 系统 传感器
1257,基于数据驱动TBM掘进载荷预测与参数分析,载荷 模型 参数 预测 掘进 建立 建模 数据 施工 分析
1258,面向智能家居的ZigBee-WiFi网关研制与应用,网关 进行 设计 家庭 节能 系统 搭建 整体 技术 融合
1259,基于SCADA数据的风机故障诊断算法研究,进行 数据 方法 故障 算法 应用 模型 机组 风力 利用
1260,非侵入式负荷监测的负荷分解与分类网络拓扑分析研究,负荷 进行 用电 设备 数据 分解 电气 网络拓扑 使用 监测
1261,俄罗斯与中国口蹄疫疫情的综合监测与预警,口蹄疫 爆发 风险 模型 空间 预测 构建 疫情 分析 存在
1262,人工智能神经网络诊断腰椎间盘突出及病理特点的应用研究,进行 诊断 分型 腰椎间盘 临床 突出 患者 人工智能 治疗 椎间盘
1263,甲状腺微小乳头状癌中央区淋巴结转移的2种预测模型,甲状腺癌 因素 甲状腺 模型 分析 乳头状 预测 线图 患者 女性
1264,基于机器学习和Wi-Fi信号的室内商铺定位研究,定位 商铺 技术 商场 分类 购物 移动 互联网 消费 方法
1265,基于随机矩阵和高斯混合模型的频谱感知算法研究,频谱 感知 算法 检测 技术 进行 研究 理论 模型 使用
1266,基于机器学习的无线网络信号识别技术研究,信号 识别 进行 特征参数 无线网络 无线 方法 能够 特征 技术
1267,基于机器学习的3D打印机传动故障诊断研究,故障 模型 传感器 姿态 数据 打印机 识别 研究 程度 矩阵
1268,基于机器学习算法的数据分类应用研究,数据 进行 分类 研究 效果 学习 卷积 网络 模型 改进
1269,考虑并行计算和数据驱动的显式拓扑优化研究,优化 拓扑 方法 移动 组件 设计 变形 框架 利用 提出
1270,一种基于堆叠模型的钓鱼网站检测方法,钓鱼 网站 方法 检测 模型 假冒 数据 识别 页面 攻击
